count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_3,717405696,44.40331983566284,15.393081079718353,967,966,32,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_3,717405696,46.10399842262268,14.82526301023898,967,966,32,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_3,717405696,21.889542818069458,31.22513375997982,967,966,32,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_3,717405696,42.74963045120239,15.988533590231302,967,966,32,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_3,717405696,21.930960416793823,31.16616369958998,967,966,32,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_3,717405696,46.67276358604431,14.64459890357553,967,966,32,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_3,717405696,45.099618911743164,15.155425232674233,967,966,32,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_3,717405696,21.733594179153442,31.449188606578094,967,966,32,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_3,717405696,20.77875328063965,32.8943653744554,967,966,32,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_3,717405696,21.5896954536438,31.658802409075488,967,966,32,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_3,717405696,11.179776906967163,61.13752609974438,967,966,32,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_3,717405696,22.861233711242676,29.897944751025904,967,966,32,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_3,717405696,12.46983551979065,54.812583642682995,967,966,32,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_3,717405696,25.66990566253662,26.626662030805555,967,966,32,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_3,717405696,25.438045501708984,26.869356075061077,967,966,32,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_3,717405696,11.990575790405273,57.00342622294725,967,966,32,231787.5,260775.0,8967250.0,8996200.0
