count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_1,358702848,20.178573608398438,16.9363780538617,967,966,16,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_1,358702848,16.457501888275146,20.765724563761847,967,966,16,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_1,358702848,11.604559421539307,29.449799755877326,967,966,16,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_1,358702848,15.907573461532593,21.483600377262476,967,966,16,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_1,358702848,11.661967039108276,29.304829114458208,967,966,16,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_1,358702848,19.346557140350342,17.664742555497575,967,966,16,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_1,358702848,15.612435579299927,21.88972690927424,967,966,16,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_1,358702848,10.95856761932373,31.185823101267886,967,966,16,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_1,358702848,11.585680723190308,29.497787776548115,967,966,16,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_1,358702848,10.420615911483765,32.79575354494099,967,966,16,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_1,358702848,7.928118467330933,43.10631237761585,967,966,16,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_1,358702848,9.929900884628296,34.41645140170046,967,966,16,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_1,358702848,8.175994157791138,41.79943681758224,967,966,16,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_1,358702848,13.648944854736328,25.038708475763286,967,966,16,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_1,358702848,10.305174589157104,33.16314034883957,967,966,16,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_1,358702848,7.724196672439575,44.24433578172665,967,966,16,231787.5,260775.0,8967250.0,8996200.0
