count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_1,717405696,44.90846920013428,15.219933224465835,967,966,32,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_1,717405696,35.48193693161011,19.263432651843345,967,966,32,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_1,717405696,27.980406522750854,24.42794753118643,967,966,32,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_1,717405696,37.1134557723999,18.416606274302392,967,966,32,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_1,717405696,29.98609185218811,22.794030839639028,967,966,32,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_1,717405696,50.11173892021179,13.639596572916844,967,966,32,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_1,717405696,38.9410834312439,17.55225695365793,967,966,32,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_1,717405696,25.95254397392273,26.336682181361997,967,966,32,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_1,717405696,30.342169761657715,22.526533461781074,967,966,32,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_1,717405696,27.41575288772583,24.93106445911367,967,966,32,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_1,717405696,21.613916635513306,31.623324636867324,967,966,32,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_1,717405696,26.96052050590515,25.35202917500487,967,966,32,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_1,717405696,21.65571403503418,31.56228888750865,967,966,32,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_1,717405696,35.7134964466095,19.13853222018853,967,966,32,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_1,717405696,32.316869020462036,21.150065682608393,967,966,32,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_1,717405696,23.48926830291748,29.098560824652417,967,966,32,231787.5,260775.0,8967250.0,8996200.0
