count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_4,384,11.980000019073486,3.0538702667287635e-05,1,1,16,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_4,384,11.49544072151184,3.18259793077746e-05,1,1,16,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_4,384,12.2296781539917,2.9915231940684616e-05,1,1,16,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_4,384,11.94551682472229,3.062685892161813e-05,1,1,16,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_4,384,11.521696329116821,3.175345436001691e-05,1,1,16,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_4,384,10.538827657699585,3.471483455460964e-05,1,1,16,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_4,384,10.588380336761475,3.4552372213754844e-05,1,1,16,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_4,384,10.388867855072021,3.5215931479768454e-05,1,1,16,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_4,384,12.211281299591064,2.99603006073439e-05,1,1,16,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_4,384,12.188478469848633,3.0016351872107696e-05,1,1,16,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_4,384,12.48188853263855,2.9310761555026278e-05,1,1,16,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_4,384,14.04398250579834,2.605056353392176e-05,1,1,16,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_4,384,13.745751857757568,2.6615761896655495e-05,1,1,16,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_4,384,13.11400818824768,2.78979281761049e-05,1,1,16,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_4,384,12.786062240600586,2.8613473925917674e-05,1,1,16,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_4,384,12.554523468017578,2.9141182416727402e-05,1,1,16,231787.5,260775.0,8967250.0,8996200.0
