count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_4,768,16.095425128936768,4.546057722685986e-05,1,1,32,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_4,768,14.698121309280396,4.9782370255113534e-05,1,1,32,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_4,768,22.14473867416382,3.304203891675863e-05,1,1,32,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_4,768,17.993525981903076,4.0665032401602815e-05,1,1,32,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_4,768,15.336690187454224,4.7709597581342855e-05,1,1,32,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_4,768,14.586254358291626,5.016416820245755e-05,1,1,32,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_4,768,13.281708002090454,5.509135699700707e-05,1,1,32,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_4,768,13.009709358215332,5.624317169015881e-05,1,1,32,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_4,768,15.385982275009155,4.755675029352231e-05,1,1,32,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_4,768,15.508929014205933,4.717974506188909e-05,1,1,32,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_4,768,18.9286470413208,3.865608120199349e-05,1,1,32,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_4,768,17.848623514175415,4.099516786221902e-05,1,1,32,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_4,768,18.508538961410522,3.9533499570049685e-05,1,1,32,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_4,768,19.086669921875,3.8336038715405766e-05,1,1,32,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_4,768,16.881545543670654,4.334362130412328e-05,1,1,32,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_4,768,17.076836824417114,4.284794219190217e-05,1,1,32,231787.5,260775.0,8967250.0,8996200.0
