count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_5,5610528,1.3317053318023682,4.01394829157048,484,483,1,202800.0,217293.75,8764600.0,8779075.0
1,ls8_level1_epsg32723_5,5622144,0.46612548828125,11.491462169093342,484,484,1,202800.0,217293.75,8779075.0,8793550.0
2,ls8_level1_epsg32723_5,5610528,0.3246598243713379,16.464606767449865,484,483,1,202800.0,217293.75,8793550.0,8808025.0
3,ls8_level1_epsg32723_5,5622144,0.6077466011047363,8.813646024342038,484,484,1,202800.0,217293.75,8808025.0,8822500.0
4,ls8_level1_epsg32723_5,5610528,0.2915818691253662,18.332403031428374,484,483,1,202800.0,217293.75,8822500.0,8836975.0
5,ls8_level1_epsg32723_5,5622144,0.4515972137451172,11.861152486333431,484,484,1,202800.0,217293.75,8836975.0,8851450.0
6,ls8_level1_epsg32723_5,5610528,0.5394694805145264,9.908616769877641,484,483,1,202800.0,217293.75,8851450.0,8865925.0
7,ls8_level1_epsg32723_5,5622144,0.3489537239074707,15.350068068207454,484,484,1,202800.0,217293.75,8865925.0,8880400.0
8,ls8_level1_epsg32723_5,5610528,0.4652431011199951,11.489469330324868,484,483,1,202800.0,217293.75,8880400.0,8894875.0
9,ls8_level1_epsg32723_5,5622144,0.2783339023590088,19.24473939119754,484,484,1,202800.0,217293.75,8894875.0,8909350.0
10,ls8_level1_epsg32723_5,5610528,0.5457901954650879,9.793866555093402,484,483,1,202800.0,217293.75,8909350.0,8923825.0
11,ls8_level1_epsg32723_5,5622144,0.4175374507904053,12.828701723628079,484,484,1,202800.0,217293.75,8923825.0,8938300.0
12,ls8_level1_epsg32723_5,5610528,0.29039740562438965,18.407176641162355,484,483,1,202800.0,217293.75,8938300.0,8952775.0
13,ls8_level1_epsg32723_5,5622144,0.6314611434936523,8.482649280680548,484,484,1,202800.0,217293.75,8952775.0,8967250.0
14,ls8_level1_epsg32723_5,5610528,0.4177107810974121,12.796883832923728,484,483,1,202800.0,217293.75,8967250.0,8981725.0
15,ls8_level1_epsg32723_5,5622144,0.27814412117004395,19.25787031594122,484,484,1,202800.0,217293.75,8981725.0,8996200.0
