count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_5,717405696,43.28604221343994,15.790399571961844,967,966,32,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_5,717405696,35.228978395462036,19.401752011266634,967,966,32,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_5,717405696,27.444425344467163,24.905017826391465,967,966,32,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_5,717405696,33.995179653167725,20.105906467105093,967,966,32,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_5,717405696,24.929479360580444,27.417496071731442,967,966,32,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_5,717405696,43.87884163856506,15.577072614384916,967,966,32,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_5,717405696,34.25406241416931,19.953951568567547,967,966,32,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_5,717405696,25.260170698165894,27.058562295806365,967,966,32,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_5,717405696,26.576247692108154,25.718600697794958,967,966,32,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_5,717405696,22.766221523284912,30.022720359632274,967,966,32,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_5,717405696,16.62212896347046,41.120117882680574,967,966,32,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_5,717405696,21.978763580322266,31.098378211364448,967,966,32,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_5,717405696,17.317622423171997,39.46869181790544,967,966,32,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_5,717405696,30.28555417060852,22.568644396883787,967,966,32,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_5,717405696,22.49805474281311,30.380577798947986,967,966,32,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_5,717405696,18.157620668411255,37.64281206888045,967,966,32,231787.5,260775.0,8967250.0,8996200.0
