count,prod,data_loaded_B,dif_time,MB_s,x_size,y_size,time_size,x0,xf,y0,yf
0,ls8_level1_epsg32723_1,384,4.056220769882202,9.019569675622223e-05,1,1,16,202800.0,231787.5,8764600.0,8793550.0
1,ls8_level1_epsg32723_1,384,3.204369068145752,0.00011417338351361978,1,1,16,202800.0,231787.5,8793550.0,8822500.0
2,ls8_level1_epsg32723_1,384,3.423832893371582,0.00010685499845651491,1,1,16,202800.0,231787.5,8822500.0,8851450.0
3,ls8_level1_epsg32723_1,384,3.2367780208587646,0.00011303019736877694,1,1,16,202800.0,231787.5,8851450.0,8880400.0
4,ls8_level1_epsg32723_1,384,2.6813900470733643,0.00013644179030794152,1,1,16,202800.0,231787.5,8880400.0,8909350.0
5,ls8_level1_epsg32723_1,384,2.8820724487304688,0.0001269411734246102,1,1,16,202800.0,231787.5,8909350.0,8938300.0
6,ls8_level1_epsg32723_1,384,2.7548015117645264,0.00013280581449305435,1,1,16,202800.0,231787.5,8938300.0,8967250.0
7,ls8_level1_epsg32723_1,384,2.8371310234069824,0.00012895197843110123,1,1,16,202800.0,231787.5,8967250.0,8996200.0
8,ls8_level1_epsg32723_1,384,3.4417121410369873,0.00010629990061468468,1,1,16,231787.5,260775.0,8764600.0,8793550.0
9,ls8_level1_epsg32723_1,384,3.3952181339263916,0.00010775556800926213,1,1,16,231787.5,260775.0,8793550.0,8822500.0
10,ls8_level1_epsg32723_1,384,3.361806631088257,0.00010882650273616546,1,1,16,231787.5,260775.0,8822500.0,8851450.0
11,ls8_level1_epsg32723_1,384,3.328143358230591,0.00010992725347356781,1,1,16,231787.5,260775.0,8851450.0,8880400.0
12,ls8_level1_epsg32723_1,384,3.672417402267456,9.962202507555291e-05,1,1,16,231787.5,260775.0,8880400.0,8909350.0
13,ls8_level1_epsg32723_1,384,3.2729718685150146,0.00011178026369734043,1,1,16,231787.5,260775.0,8909350.0,8938300.0
14,ls8_level1_epsg32723_1,384,3.333315372467041,0.00010975668895854013,1,1,16,231787.5,260775.0,8938300.0,8967250.0
15,ls8_level1_epsg32723_1,384,3.09013032913208,0.00011839424864625114,1,1,16,231787.5,260775.0,8967250.0,8996200.0
